url,price,İlan Numarası,İlan Güncelleme Tarihi,Kategorisi,Net Metrekare,Oda Sayısı,Bulunduğu Kat,Isıtma Tipi,Krediye Uygunluk,Banyo Sayısı,İlan Oluşturma Tarihi,Türü,Tipi,Brüt Metrekare,Binanın Yaşı,Binanın Kat Sayısı,Kullanım Durumu,Site İçerisinde,Fiyat Durumu,Balkon Durumu,Banyo Metrekare,Yapı Durumu,Balkon Sayısı,Zemin Etüdü,Yatırıma Uygunluk,Tapu Durumu,Takas,WC Sayısı,Görüntülü Gezilebilir mi?,Yapı Tipi,Aidat,Balkon Tipi,Kira Getirisi,Balkon Metrekare,Eşya Durumu,İpotek Durumu,Salon Metrekare,WC Metrekare,Pafta,Ada,Parsel
https://www.emlakjet.com//ilan/manisa-sehzadeler-asagi-cobanisa-da-4-kat-imarli-arsa-icinde-mustakil-ev-14379758/,880.000 TL,14379758,24 Aralık 2023,Satılık,50 M2,1+1,3.Kat,Sobalı,Krediye Uygun,1,10 Aralık 2023,Konut,Müstakil Ev,153 M2,21 Ve Üzeri,1,Boş,Hayır,Genel Fiyat,Var,10 M2,İkinci El,2,Var,Yatırıma Uygun,Müstakil Tapulu,Var,1,Evet,Betonarme,1 TL,Açık Balkon,6500 TL,40 M2,Boş,Yok,18 M2,10 M2,0,1384,19
https://www.emlakjet.com//ilan/manisa-sehzadeler-kuslubahce-mah-ful-oz-yeni-bina-41-dubleks-daire-14379482/,2.750.000 TL,14379482,24 Aralık 2023,Satılık,145 M2,4+1,Çatı Dubleks,Kombi Doğalgaz,Krediye Uygun,2,10 Aralık 2023,Konut,Daire,190 M2,4,3,Boş,Hayır,Genel Fiyat,Var,10 M2,İkinci El,4 +,Var,Yatırıma Uygun,Kat Mülkiyeti,Yok,3,Evet,Betonarme,5 TL,Fransız Balkon,15000 TL,40 M2,Boş,Yok,18 M2,10 M2,0,1384,19
https://www.emlakjet.com//ilan/ergenekon-mh-dogalgazli-arakat-daire-14379204/,1.750.000 TL,14379204,14 Aralık 2023,Satılık,120 M2,3+1,2.Kat,Kombi Doğalgaz,Krediye Uygun,1,10 Aralık 2023,Konut,Daire,128 M2,16-20,3,Kiracı Oturuyor,Hayır,Genel Fiyat,Var,10 M2,İkinci El,2,Var,Yatırıma Uygun,Kat İrtifakı,Yok,2,Evet,Betonarme,1 TL,Açık Balkon,10000 TL,40 M2,Boş,Yok,18 M2,10 M2,0,1384,19
https://www.emlakjet.com//ilan/manisa-yunusemre-muradiye-31-arakat-2-balkonlu-eveben-banyonlu-14378118/,3.150.000 TL,14378118,23 Aralık 2023,Satılık,150 M2,3+1,2.Kat,Kombi Doğalgaz,Krediye Uygun,2,10 Aralık 2023,Konut,Daire,175 M2,4,5,Boş,Hayır,Genel Fiyat,Var,10 M2,İkinci El,2,Var,Bilinmiyor,Kat İrtifakı,Var,2,Evet,Betonarme,1 TL,Açık Balkon,7000 TL,40 M2,Boş,Yok,18 M2,10 M2,0,1384,19
https://www.emlakjet.com//ilan/hurriyetmh-jandarma-yakini-31-130m2-arakat-satilik-daire-14378075/,2.100.000 TL,14378075,11 Aralık 2023,Satılık,125 M2,3+1,2.Kat,Kombi Doğalgaz,Krediye Uygun,1,10 Aralık 2023,Konut,Daire,130 M2,5-10,3,Kiracı Oturuyor,Hayır,Genel Fiyat,Var,10 M2,İkinci El,2,Var,Bilinmiyor,Müstakil Tapulu,Var,2,Evet,Betonarme,1 TL,Açık Balkon,7000 TL,40 M2,Boş,Yok,18 M2,10 M2,0,1384,19
https://www.emlakjet.com//ilan/ataturk-mh-cinar-residence-de-11-esyali-satilik-luks-daire-14378073/,1.900.000 TL,14378073,11 Aralık 2023,Satılık,55 M2,1+1,4.Kat,Kombi Doğalgaz,Krediye Uygun,1,10 Aralık 2023,Konut,Daire,65 M2,2,12,Kiracı Oturuyor,Evet,Genel Fiyat,Var,10 M2,İkinci El,2,Var,Bilinmiyor,Kat İrtifakı,Var,2,Evet,Betonarme,1 TL,Açık Balkon,7000 TL,40 M2,Eşyalı,Yok,18 M2,10 M2,0,1384,19
https://www.emlakjet.com//ilan/resatbey-mah-ring-yolu-uzeri-31-145m2-e-banyolu-satilik-daire-14378071/,2.300.000 TL,14378071,15 Aralık 2023,Satılık,130 M2,3+1,1.Kat,Kombi Doğalgaz,Krediye Uygun,2,10 Aralık 2023,Konut,Daire,145 M2,0 (Yeni),4,Boş,Hayır,Genel Fiyat,Var,10 M2,İkinci El,2,Var,Bilinmiyor,Kat İrtifakı,Yok,2,Evet,Betonarme,1 TL,Açık Balkon,7000 TL,40 M2,Boş,Yok,18 M2,10 M2,0,1384,19
https://www.emlakjet.com//ilan/satilik-21-14377467/,1.975.000 TL,14377467,09 Aralık 2023,Satılık,85 M2,2+1,1.Kat,Kombi Doğalgaz,Krediye Uygun,2,09 Aralık 2023,Konut,Daire,100 M2,2,5,Boş,Evet,Genel Fiyat,Var,10 M2,İkinci El,2,Var,Yatırıma Uygun,Kat İrtifakı,Var,2,Evet,Betonarme,1 TL,Fransız Balkon,7000 TL,40 M2,Boş,Yok,18 M2,10 M2,0,1384,19
https://www.emlakjet.com//ilan/kurtulus-mah-firsat-daire-satilik-tuna-gayrimenkul-den-14377212/,1.835.000 TL,14377212,19 Aralık 2023,Satılık,135 M2,2+1,3.Kat,Kombi Doğalgaz,Krediye Uygun,1,09 Aralık 2023,Konut,Daire,145 M2,16-20,4,Kiracı Oturuyor,Hayır,Genel Fiyat,Var,10 M2,İkinci El,2,Var,Yatırıma Uygun,Kat İrtifakı,Yok,2,Evet,Betonarme,1 TL,Açık Balkon,8500 TL,40 M2,Boş,Yok,18 M2,10 M2,0,1384,19
https://www.emlakjet.com//ilan/goral-emlak-tan-manisa-yunusemre-barbaros-mah-21-satilik-daire-14376828/,2.100.000 TL,14376828,23 Aralık 2023,Satılık,100 M2,2+1,2.Kat,Kombi Doğalgaz,Krediye Uygun,1,09 Aralık 2023,Konut,Daire,105 M2,3,3,Mülk Sahibi Oturuyor,Hayır,Genel Fiyat,Var,10 M2,İkinci El,2,Var,Yatırıma Uygun,Kat İrtifakı,Yok,2,Evet,Betonarme,1 TL,Açık Balkon,7000 TL,40 M2,Boş,Yok,18 M2,10 M2,0,1384,19
https://www.emlakjet.com//ilan/emlak-center-dan-muradiye-mah-esyali-satilik-11-14376686/,1.550.000 TL,14376686,22 Aralık 2023,Satılık,60 M2,1+1,4.Kat,Kombi Doğalgaz,Krediye Uygun,1,09 Aralık 2023,Konut,Daire,65 M2,4,4,Boş,Hayır,Genel Fiyat,Var,10 M2,İkinci El,2,Var,Yatırıma Uygun,Kat İrtifakı,Yok,2,Evet,Betonarme,1 TL,Açık Balkon,7000 TL,40 M2,Boş,Yok,18 M2,10 M2,0,1384,19
https://www.emlakjet.com//ilan/emlak-center-dan-cumhuriyet-mah-31-asansorlu-arakat-14376378/,2.475.000 TL,14376378,22 Aralık 2023,Satılık,110 M2,3+1,4.Kat,Kombi Doğalgaz,Krediye Uygun,1,09 Aralık 2023,Konut,Daire,120 M2,5-10,5,Boş,Hayır,Genel Fiyat,Var,10 M2,İkinci El,2,Var,Yatırıma Uygun,Kat İrtifakı,Yok,2,Evet,Betonarme,1 TL,Açık Balkon,7000 TL,40 M2,Boş,Yok,18 M2,10 M2,0,1384,19
https://www.emlakjet.com//ilan/emlak-center-dan-dilsikar-mah-cadde-uzeri-asansorlu-21-14376233/,1.800.000 TL,14376233,22 Aralık 2023,Satılık,80 M2,2+1,3.Kat,Kombi Doğalgaz,Krediye Uygun,1,09 Aralık 2023,Konut,Daire,90 M2,21 Ve Üzeri,5,Boş,Hayır,Genel Fiyat,Var,10 M2,İkinci El,2,Var,Yatırıma Uygun,Kat İrtifakı,Yok,2,Evet,Betonarme,1 TL,Açık Balkon,7000 TL,40 M2,Boş,Yok,18 M2,10 M2,0,1384,19
https://www.emlakjet.com//ilan/turgutlu-7-eylul-mahallesinde-firsat-daire-21-bahceli-14376102/,1.370.000 TL,14376102,09 Aralık 2023,Satılık,105 M2,2+1,Yüksek Giriş,Doğalgaz Sobalı,Krediye Uygun,1,09 Aralık 2023,Konut,Daire,110 M2,5-10,4,Mülk Sahibi Oturuyor,Hayır,Genel Fiyat,Var,7 M2,İkinci El,1,Var,Yatırıma Uygun,Kat İrtifakı,Yok,1,Evet,Betonarme,0 TL,Açık Balkon,8500 TL,30 M2,Boş,Yok,18 M2,10 M2,0,1384,19
https://www.emlakjet.com//ilan/uzun-e-mlak-tan-grandmedical-karsisi-31-arakat-daire-14376059/,3.300.000 TL,14376059,12 Aralık 2023,Satılık,120 M2,3+1,7.Kat,Kombi Doğalgaz,Krediye Uygun,2,09 Aralık 2023,Konut,Daire,140 M2,5-10,11,Kiracı Oturuyor,Hayır,Genel Fiyat,Var,10 M2,İkinci El,3,Var,Yatırıma Uygun,Kat İrtifakı,Yok,2,Evet,Betonarme,1 TL,Açık Balkon,7000 TL,40 M2,Boş,Yok,18 M2,10 M2,0,1384,19
https://www.emlakjet.com//ilan/manisa-soma-satilik-daire-14375629/,2.300.000 TL,14375629,22 Aralık 2023,Satılık,110 M2,2+1,1.Kat,Merkezi Kömür,Krediye Uygun,1,09 Aralık 2023,Konut,Daire,115 M2,5-10,4,Mülk Sahibi Oturuyor,Hayır,Genel Fiyat,Var,10 M2,İkinci El,2,Var,Yatırıma Uygun,Kat İrtifakı,Yok,2,Evet,Betonarme,1 TL,Açık Balkon,7000 TL,40 M2,Boş,Yok,18 M2,10 M2,0,1384,19
https://www.emlakjet.com//ilan/satilik-daire-yasar-emlak-tan-14375414/,1.690.000 TL,14375414,24 Aralık 2023,Satılık,85 M2,2+1,2.Kat,Kombi Doğalgaz,Krediye Uygun,1,09 Aralık 2023,Konut,Daire,90 M2,4,4,Boş,Hayır,Genel Fiyat,Var,8 M2,İkinci El,1,Var,Yatırıma Uygun,Kat İrtifakı,Yok,1,Hayır,Betonarme,100 TL,Açık Balkon,8000 TL,5 M2,Boş,Yok,22 M2,1 M2,0,1384,19
https://www.emlakjet.com//ilan/turgutlu-sehitler-mh-asansorlu-dogalgazli-satilik-daire-14375322/,2.150.000 TL,14375322,24 Aralık 2023,Satılık,120 M2,3+1,4.Kat,Kombi Doğalgaz,Krediye Uygun,1,09 Aralık 2023,Konut,Daire,125 M2,4,4,Boş,Hayır,Genel Fiyat,Var,10 M2,Sıfır,1,Var,Yatırıma Uygun,Kat İrtifakı,Yok,1,Hayır,Betonarme,0 TL,Açık Balkon,10000 TL,40 M2,Boş,Yok,18 M2,10 M2,0,1384,19
https://www.emlakjet.com//ilan/turgutlu-barismanco-parki-karsisi-satilik-sifir-21-luks-daire-14375312/,2.350.000 TL,14375312,09 Aralık 2023,Satılık,100 M2,2+1,1.Kat,Kombi Doğalgaz,Krediye Uygun,1,09 Aralık 2023,Konut,Daire,105 M2,0 (Yeni),4,Boş,Hayır,Genel Fiyat,Var,10 M2,Sıfır,2,Var,Yatırıma Uygun,Kat Mülkiyeti,Var,2,Evet,Betonarme,1 TL,Açık Balkon,7000 TL,40 M2,Boş,Yok,18 M2,10 M2,0,1384,19
https://www.emlakjet.com//ilan/prime-m-luck-tan-manisa-sehzadeler-ultraluks-satilik-41-dubleks-14375277/,6.900.000 TL,14375277,09 Aralık 2023,Satılık,198 M2,4+1,Çatı Dubleks,Kat Kaloriferi,Krediye Uygun,2,09 Aralık 2023,Konut,Daire,240 M2,16-20,7,Mülk Sahibi Oturuyor,Hayır,Genel Fiyat,Var,10 M2,İkinci El,2,Var,Yatırıma Uygun,Kat Mülkiyeti,Yok,2,Evet,Betonarme,100 TL,Açık Balkon,7000 TL,40 M2,Boş,Yok,18 M2,10 M2,0,1384,19
https://www.emlakjet.com//ilan/eski-cuma-pazari-mevkinde-ara-kat-uygun-fiyatli-daire-emin-den-14375140/,1.100.000 TL,14375140,12 Aralık 2023,Satılık,120 M2,3+1,3.Kat,Sobalı,Krediye Uygun,1,09 Aralık 2023,Konut,Daire,130 M2,16-20,4,Boş,Hayır,Genel Fiyat,Var,10 M2,İkinci El,2,Var,Yatırıma Uygun,Kat İrtifakı,Yok,2,Evet,Betonarme,1 TL,Açık Balkon,6500 TL,7 M2,Boş,Yok,18 M2,10 M2,0,1384,19
https://www.emlakjet.com//ilan/salihli-pozitif-emlak-tan-satilik-21-amerikan-mutfakli-ful-esyali-satilik-daire-14374486/,1.385.000 TL,14374486,24 Aralık 2023,Satılık,80 M2,2+1,2.Kat,Klimalı,Krediye Uygun,1,09 Aralık 2023,Konut,Daire,85 M2,11-15,2,Kiracı Oturuyor,Hayır,Genel Fiyat,Var,10 M2,İkinci El,2,Var,Yatırıma Uygun,Kat İrtifakı,Yok,2,Evet,Betonarme,1 TL,Açık Balkon,7000 TL,40 M2,Boş,Yok,18 M2,10 M2,0,1384,19
https://www.emlakjet.com//ilan/agabey-gayrimenkul-den-ergenekon-mahallesinde-satilik-daire-14374471/,3.500.000 TL,14374471,09 Aralık 2023,Satılık,150 M2,3+1,Yüksek Giriş,Kombi Doğalgaz,Krediye Uygun,1,09 Aralık 2023,Konut,Daire,250 M2,16-20,2,Mülk Sahibi Oturuyor,Hayır,Genel Fiyat,Var,10 M2,İkinci El,2,Var,Yatırıma Uygun,Kat İrtifakı,Yok,2,Evet,Betonarme,1 TL,Açık Balkon,7000 TL,40 M2,Boş,Yok,18 M2,10 M2,0,1384,19
https://www.emlakjet.com//ilan/manisa-dincer-de-ofis-icin-uygun-satilik-21-zemin-daire-1580-000-tl-14374299/,1.580.000 TL,14374299,21 Aralık 2023,Satılık,65 M2,2+1,Düz Giriş (Zemin),Sobalı,Krediye Uygun,1,09 Aralık 2023,Konut,Daire,75 M2,21 Ve Üzeri,5,Kiracı Oturuyor,Hayır,Genel Fiyat,Yok,10 M2,İkinci El,2,Var,Yatırıma Uygun,Kat Mülkiyeti,Yok,1,Hayır,Betonarme,1 TL,Açık Balkon,7000 TL,40 M2,Boş,Yok,21 M2,10 M2,0,0,0
https://www.emlakjet.com//ilan/manisa-sehzadeler-arda-mh-de-satilik-31-3-kat-daire-2-000-000-tl-14374213/,2.000.000 TL,14374213,21 Aralık 2023,Satılık,115 M2,3+1,3.Kat,Sobalı,Krediye Uygun,1,09 Aralık 2023,Konut,Daire,125 M2,21 Ve Üzeri,5,Kiracı Oturuyor,Hayır,Genel Fiyat,Var,10 M2,İkinci El,1,Var,Yatırıma Uygun,Kat Mülkiyeti,Yok,2,Hayır,Betonarme,1 TL,Açık Balkon,7000 TL,40 M2,Boş,Yok,25 M2,10 M2,0,0,0
https://www.emlakjet.com//ilan/manisa-3-cu-toki-evleri-sehir-hastanesi-civari-satilik-21-3-kat-daire-2-090-000-tl-14374202/,2.090.000 TL,14374202,21 Aralık 2023,Satılık,85 M2,2+1,3.Kat,Merkezi (Pay Ölçer),Krediye Uygun,1,09 Aralık 2023,Konut,Daire,95 M2,5-10,8,Boş,Evet,Genel Fiyat,Var,10 M2,İkinci El,2,Var,Yatırıma Uygun,Kat İrtifakı,Yok,2,Hayır,Betonarme,1 TL,Açık Balkon,7000 TL,40 M2,Boş,Yok,25 M2,10 M2,0,0,0
https://www.emlakjet.com//ilan/emlak-center-dan-muradiye-mah-31-130-m2-ara-kat-14374147/,2.425.000 TL,14374147,22 Aralık 2023,Satılık,120 M2,3+1,2.Kat,Kombi Doğalgaz,Krediye Uygun,1,09 Aralık 2023,Konut,Daire,130 M2,3,5,Boş,Hayır,Genel Fiyat,Var,10 M2,İkinci El,2,Var,Yatırıma Uygun,Kat İrtifakı,Yok,2,Evet,Betonarme,1 TL,Açık Balkon,7000 TL,40 M2,Boş,Yok,18 M2,10 M2,0,1384,19
https://www.emlakjet.com//ilan/yaz-kis-kalacaginiz-harika-bir-yasam-alani-1-700-000-tl-14374041/,1.700.000 TL,14374041,21 Aralık 2023,Satılık,70 M2,2+1,3.Kat,Klimalı,Bilinmiyor,1,09 Aralık 2023,Konut,Müstakil Ev,444 M2,5-10,1,Boş,Hayır,Genel Fiyat,Var,10 M2,İkinci El,2,Var,Yatırıma Uygun,Arsa Tapulu,Yok,1,Hayır,Betonarme,1 TL,Açık Balkon,7000 TL,40 M2,Boş,Yok,18 M2,10 M2,0,1384,0
https://www.emlakjet.com//ilan/manisa-karakoy-de-satilik-31-145-m2-fullks-3-kat-daire-3-498-000-tl-14373922/,3.498.000 TL,14373922,21 Aralık 2023,Satılık,130 M2,3+1,3.Kat,Kombi Doğalgaz,Krediye Uygun,1,09 Aralık 2023,Konut,Daire,145 M2,11-15,5,Mülk Sahibi Oturuyor,Hayır,Genel Fiyat,Var,10 M2,İkinci El,2,Var,Yatırıma Uygun,Kat Mülkiyeti,Var,2,Hayır,Betonarme,1 TL,Açık Balkon,7000 TL,40 M2,Boş,Yok,28 M2,10 M2,0,0,0
https://www.emlakjet.com//ilan/sy-yilmaz-dan-sehitler-mah-21-full-lux-kose-yuksek-giris-14373822/,1.625.000 TL,14373822,11 Aralık 2023,Satılık,85 M2,2+1,Yüksek Giriş,Kombi Doğalgaz,Krediye Uygun,1,09 Aralık 2023,Konut,Daire,90 M2,21 Ve Üzeri,5,Boş,Hayır,Genel Fiyat,Var,10 M2,İkinci El,2,Var,Bilinmiyor,Kat İrtifakı,Yok,2,Evet,Betonarme,1 TL,Açık Balkon,7000 TL,40 M2,Boş,Yok,18 M2,10 M2,0,1384,19
https://www.emlakjet.com//ilan/sy-yilmaz-emlaktan-hafsasultan-mahallesinde-31-155-m2-daire-14373821/,3.750.000 TL,14373821,11 Aralık 2023,Satılık,150 M2,3+1,2.Kat,Kombi Doğalgaz,Krediye Uygun,1,09 Aralık 2023,Konut,Daire,160 M2,5-10,11,Boş,Hayır,Genel Fiyat,Var,10 M2,İkinci El,2,Var,Bilinmiyor,Kat İrtifakı,Yok,2,Evet,Betonarme,1 TL,Açık Balkon,7000 TL,40 M2,Boş,Yok,18 M2,10 M2,0,1384,19
https://www.emlakjet.com//ilan/vega-dan-guzelyurt-ta-kupon-31-dairemiz-14373722/,6.150.000 TL,14373722,09 Aralık 2023,Satılık,145 M2,3+1,2.Kat,Kombi Doğalgaz,Krediye Uygun,2,09 Aralık 2023,Konut,Daire,160 M2,1,10,Boş,Hayır,Genel Fiyat,Var,10 M2,İkinci El,2,Var,Bilinmiyor,Kat İrtifakı,Yok,2,Evet,Betonarme,1 TL,Açık Balkon,7000 TL,40 M2,Boş,Yok,18 M2,10 M2,0,1384,19
https://www.emlakjet.com//ilan/vega-dan-uncubozkoy-de-full-luks-31-yuksek-zemin-daire-14373718/,2.950.000 TL,14373718,09 Aralık 2023,Satılık,120 M2,3+1,Yüksek Giriş,Kombi Doğalgaz,Krediye Uygun,1,09 Aralık 2023,Konut,Daire,130 M2,21 Ve Üzeri,5,Boş,Hayır,Genel Fiyat,Var,10 M2,İkinci El,2,Var,Bilinmiyor,Kat İrtifakı,Var,2,Evet,Betonarme,1 TL,Açık Balkon,7000 TL,40 M2,Boş,Yok,18 M2,10 M2,0,1384,19
https://www.emlakjet.com//ilan/vega-gayrimenkulden-75-yil-mah-31-yuksek-zemin-14373717/,2.849.000 TL,14373717,09 Aralık 2023,Satılık,110 M2,3+1,Yüksek Giriş,Kombi Doğalgaz,Krediye Uygun,1,09 Aralık 2023,Konut,Daire,125 M2,21 Ve Üzeri,3,Boş,Hayır,Genel Fiyat,Var,10 M2,İkinci El,2,Var,Bilinmiyor,Kat İrtifakı,Var,2,Evet,Betonarme,1 TL,Açık Balkon,7000 TL,40 M2,Boş,Yok,18 M2,10 M2,0,1384,19
https://www.emlakjet.com//ilan/vega-dan-karakoy-pazaryeri-icinde-otoparkli-ozellikli-31-daire-14373716/,1.620.000 TL,14373716,09 Aralık 2023,Satılık,110 M2,3+1,5.Kat,Kombi Doğalgaz,Krediye Uygun Değil,1,09 Aralık 2023,Konut,Daire,125 M2,21 Ve Üzeri,5,Boş,Hayır,Genel Fiyat,Var,10 M2,İkinci El,2,Var,Bilinmiyor,Kat İrtifakı,Var,2,Evet,Betonarme,1 TL,Açık Balkon,7000 TL,40 M2,Boş,Yok,18 M2,10 M2,0,1384,19
https://www.emlakjet.com//ilan/vega-dan-uncubozkoy-de-asansorlu-otoparkli-full-luks-arakat-31-14373715/,3.350.000 TL,14373715,09 Aralık 2023,Satılık,120 M2,3+1,3.Kat,Kombi Doğalgaz,Krediye Uygun,1,09 Aralık 2023,Konut,Daire,130 M2,11-15,6,Boş,Evet,Genel Fiyat,Var,10 M2,İkinci El,2,Var,Bilinmiyor,Kat İrtifakı,Var,2,Evet,Betonarme,1 TL,Açık Balkon,7000 TL,40 M2,Boş,Yok,18 M2,10 M2,0,1384,19
https://www.emlakjet.com//ilan/vega-gayrimenkulden-tevfikiye-mah-31-1-balkon-14373714/,2.685.000 TL,14373714,09 Aralık 2023,Satılık,120 M2,3+1,1.Kat,Kombi Doğalgaz,Krediye Uygun,1,09 Aralık 2023,Konut,Daire,135 M2,21 Ve Üzeri,5,Boş,Hayır,Genel Fiyat,Var,10 M2,İkinci El,2,Var,Bilinmiyor,Kat İrtifakı,Yok,2,Evet,Betonarme,1 TL,Açık Balkon,7000 TL,40 M2,Boş,Yok,18 M2,10 M2,0,1384,19
https://www.emlakjet.com//ilan/vega-dan-carsi-merkezde-31-arakat-asansorlu-karanlik-yok-14373713/,3.350.000 TL,14373713,09 Aralık 2023,Satılık,125 M2,3+1,4.Kat,Kombi Doğalgaz,Krediye Uygun,1,09 Aralık 2023,Konut,Daire,135 M2,21 Ve Üzeri,5,Boş,Hayır,Genel Fiyat,Var,10 M2,İkinci El,2,Var,Bilinmiyor,Kat İrtifakı,Var,2,Evet,Betonarme,1 TL,Açık Balkon,7000 TL,40 M2,Boş,Yok,18 M2,10 M2,0,1384,19
https://www.emlakjet.com//ilan/vega-gayrimenkulden-uncubozkoy-mah-21-site-icinde-14373712/,2.675.000 TL,14373712,23 Aralık 2023,Satılık,85 M2,2+1,Düz Giriş (Zemin),Kombi Doğalgaz,Krediye Uygun,1,09 Aralık 2023,Konut,Daire,100 M2,4,6,Boş,Hayır,Genel Fiyat,Var,10 M2,İkinci El,2,Var,Bilinmiyor,Kat İrtifakı,Var,2,Evet,Betonarme,1 TL,Açık Balkon,7000 TL,40 M2,Eşyalı,Yok,18 M2,10 M2,0,1384,19
https://www.emlakjet.com//ilan/tugradan-turgutalp-mahallesi-satilik-31-daire-14373340/,1.650.000 TL,14373340,11 Aralık 2023,Satılık,140 M2,3+1,Kot 1 (-1).Kat,Merkezi Doğalgaz,Krediye Uygun,1,08 Aralık 2023,Konut,Daire,150 M2,11-15,4,Boş,Hayır,Genel Fiyat,Var,10 M2,İkinci El,2,Var,Bilinmiyor,Kat İrtifakı,Var,2,Evet,Betonarme,1 TL,Açık Balkon,7000 TL,40 M2,Boş,Yok,18 M2,10 M2,0,1384,19
https://www.emlakjet.com//ilan/manisa-yunusemre-ayniali-mh-cemiyet-civari-31-masrafsiz-daire-14373261/,1.695.000 TL,14373261,24 Aralık 2023,Satılık,130 M2,3+1,5.Kat,Kombi Doğalgaz,Krediye Uygun,1,08 Aralık 2023,Konut,Daire,135 M2,21 Ve Üzeri,5,Boş,Hayır,Genel Fiyat,Var,10 M2,İkinci El,2,Var,Yatırıma Uygun,Kat Mülkiyeti,Yok,2,Evet,Betonarme,5 TL,Açık Balkon,10000 TL,40 M2,Boş,Yok,18 M2,10 M2,0,1384,19
https://www.emlakjet.com//ilan/manisa-saruhanli-gumulceli-de-420-m2-arsa-11-yeni-mustakil-ev-14373200/,2.195.000 TL,14373200,24 Aralık 2023,Satılık,110 M2,1+1,3.Kat,Klimalı,Krediye Uygun,1,08 Aralık 2023,Konut,Müstakil Ev,420 M2,5-10,1,Boş,Hayır,Genel Fiyat,Var,10 M2,İkinci El,2,Var,Yatırıma Uygun,Kat Mülkiyeti,Var,2,Evet,Betonarme,1 TL,Açık Balkon,10000 TL,40 M2,Boş,Yok,18 M2,10 M2,0,1384,19
https://www.emlakjet.com//ilan/manisa-sehzadeler-alaybey-zabita-civari-31-ozellikli-cok-uygun-arakat-14373115/,1.900.000 TL,14373115,24 Aralık 2023,Satılık,105 M2,3+1,2.Kat,Kombi Doğalgaz,Krediye Uygun,1,08 Aralık 2023,Konut,Daire,110 M2,21 Ve Üzeri,5,Boş,Hayır,Genel Fiyat,Var,10 M2,İkinci El,2,Var,Yatırıma Uygun,Kat Mülkiyeti,Yok,2,Evet,Betonarme,5 TL,Açık Balkon,10000 TL,40 M2,Boş,Yok,18 M2,10 M2,0,1384,19
https://www.emlakjet.com//ilan/emir-grup-tan-muradiye-pazaryeri-civarinda-21-daire-14372757/,1.575.000 TL,14372757,08 Aralık 2023,Satılık,75 M2,2+1,Yüksek Giriş,Kombi Doğalgaz,Krediye Uygun,1,08 Aralık 2023,Konut,Daire,85 M2,5-10,4,Kiracı Oturuyor,Hayır,Genel Fiyat,Var,10 M2,İkinci El,2,Var,Bilinmiyor,Kat İrtifakı,Yok,2,Evet,Betonarme,1 TL,Açık Balkon,7000 TL,40 M2,Boş,Yok,18 M2,10 M2,0,1384,19
https://www.emlakjet.com//ilan/egd-emir-grup-dan-dincer-mah-21-85m-full-lux-satilik-daire-14372756/,1.725.000 TL,14372756,08 Aralık 2023,Satılık,80 M2,2+1,Düz Giriş (Zemin),Kombi Doğalgaz,Krediye Uygun,1,08 Aralık 2023,Konut,Daire,85 M2,21 Ve Üzeri,5,Boş,Hayır,Genel Fiyat,Var,10 M2,İkinci El,2,Var,Bilinmiyor,Bilinmiyor,Yok,2,Evet,Betonarme,1 TL,Açık Balkon,7000 TL,40 M2,Boş,Yok,18 M2,10 M2,0,1384,19
https://www.emlakjet.com//ilan/emir-grup-tan-muradiye-de-cadde-uzeri-satilik-11-daire-14372755/,1.550.000 TL,14372755,08 Aralık 2023,Satılık,55 M2,1+1,2.Kat,Kombi Doğalgaz,Krediye Uygun,1,08 Aralık 2023,Konut,Daire,60 M2,3,5,Kiracı Oturuyor,Hayır,Genel Fiyat,Var,10 M2,İkinci El,2,Var,Bilinmiyor,Kat İrtifakı,Yok,2,Evet,Betonarme,1 TL,Açık Balkon,7000 TL,40 M2,Boş,Yok,18 M2,10 M2,0,1384,19
https://www.emlakjet.com//ilan/emlak-center-dan-muradiye-mah-esyali-satilik-11-14372362/,1.280.000 TL,14372362,22 Aralık 2023,Satılık,55 M2,1+1,Yüksek Giriş,Kombi Doğalgaz,Krediye Uygun,1,08 Aralık 2023,Konut,Daire,60 M2,2,5,Boş,Hayır,Genel Fiyat,Var,10 M2,İkinci El,2,Var,Yatırıma Uygun,Kat İrtifakı,Yok,2,Evet,Betonarme,1 TL,Açık Balkon,7000 TL,40 M2,Eşyalı,Yok,18 M2,10 M2,0,1384,19
https://www.emlakjet.com//ilan/efendi-mah-nur-cami-yakini-21-105-m2-e-banyo-asansorlu-satilik-daire-14372286/,1.700.000 TL,14372286,11 Aralık 2023,Satılık,95 M2,2+1,1.Kat,Kombi Doğalgaz,Krediye Uygun,2,08 Aralık 2023,Konut,Daire,105 M2,0 (Yeni),3,Boş,Hayır,Genel Fiyat,Var,10 M2,İkinci El,2,Var,Yatırıma Uygun,Kat İrtifakı,Yok,2,Hayır,Betonarme,100 TL,Açık Balkon,7000 TL,40 M2,Boş,Yok,18 M2,10 M2,0,1384,19
